h3,places
851f352ffffffff,92
851f35b3fffffff,217
851f312ffffffff,123
851f045bfffffff,65
851f226ffffffff,514
851f040bfffffff,65
851f048bfffffff,399
851f0497fffffff,48
851f20c7fffffff,6
851f206bfffffff,156
851f242ffffffff,308
851f254bfffffff,78
85099c6ffffffff,35
850998d7fffffff,36
8509838ffffffff,37
85098323fffffff,7
8509814bfffffff,35
85098163fffffff,51
8509812bfffffff,8
85098ca3fffffff,37
85098caffffffff,10
85098c3bfffffff,4
85098d1bfffffff,12
850988c3fffffff,5
85098c6bfffffff,78
85098c6ffffffff,3
85099d0bfffffff,113
85099d47fffffff,12
85099d2bfffffff,5
8509999bfffffff,57
8509998ffffffff,187
8509990bfffffff,373
8509994ffffffff,301
85098823fffffff,12
850989cbfffffff,12
8508a593fffffff,8
85098b27fffffff,6
85081657fffffff,1
8509ab13fffffff,28
8509ab03fffffff,19
8509ab0ffffffff,27
85083653fffffff,105
85098d87fffffff,30
851181b7fffffff,200
85118e93fffffff,28
85118e1bfffffff,1
85118e0ffffffff,4
8511881bfffffff,2
85118b8bfffffff,12
85101657fffffff,2
851f63d7fffffff,35
851f6033fffffff,34
851f60bbfffffff,9
851f6543fffffff,15
851f6557fffffff,3
851f65c3fffffff,15
85089a47fffffff,91
85089a63fffffff,21
85089a6bfffffff,18
851f617bfffffff,11
851f6113fffffff,18
851f6193fffffff,15
851f6eb3fffffff,5
851f68dbfffffff,10
851136abfffffff,21
851136a7fffffff,2778
851130d3fffffff,14
85113087fffffff,5
85648c9bfffffff,2
85648c0bfffffff,1
85648e8bfffffff,2
856480a3fffffff,19
856480b3fffffff,11
8564806ffffffff,28
85648077fffffff,20
85648063fffffff,39
856482b7fffffff,38
856483dbfffffff,11
8564835bfffffff,17
85649c37fffffff,1
85649c8bfffffff,12
8564b137fffffff,335
8564845bfffffff,138
85648693fffffff,65
856480d3fffffff,40
85648047fffffff,14
85648053fffffff,18
85648633fffffff,127
85648607fffffff,104
8564860bfffffff,301
85648657fffffff,61
8564b10bfffffff,12
8564b1dbfffffff,178
8564b16bfffffff,138
8564b17bfffffff,97
8564b333fffffff,27
8564b3c7fffffff,6
856811b3fffffff,80
85680243fffffff,1
856802c7fffffff,8
85680213fffffff,41
85681c83fffffff,2
85681c2bfffffff,54
85680273fffffff,1
8568037bfffffff,1
8568e5dbfffffff,3
85685467fffffff,3
85685563fffffff,34
856855cbfffffff,7
85685583fffffff,27
85682a83fffffff,14
8568765bfffffff,1
856828bbfffffff,1
856828a3fffffff,106
856829abfffffff,1
85687033fffffff,1
85684643fffffff,2
856846d3fffffff,2
8568715bfffffff,61
8568445bfffffff,224
856871a3fffffff,76
856862cffffffff,1
856875b7fffffff,7
85686217fffffff,1
8568ca87fffffff,35
8568c84bfffffff,232
8568c8cffffffff,529
8568c8c7fffffff,457
8568c8abfffffff,1692
8568cd0ffffffff,3
857392a3fffffff,6
85739053fffffff,12
85739637fffffff,13
85739543fffffff,4
8573959bfffffff,1
8573b6d7fffffff,35
8568e967fffffff,1
85685a17fffffff,3
8573b50bfffffff,1
85738c67fffffff,1
85685e53fffffff,6
85685e47fffffff,68
854ba2a3fffffff,2706
854ba043fffffff,870
853145a3fffffff,1
852ec8b7fffffff,1
8572e957fffffff,1
85735623fffffff,5
85763557fffffff,1
854addcffffffff,1
854b6d33fffffff,42
852f4c83fffffff,2
854ee44bfffffff,1
854e8e13fffffff,1
854b6dbbfffffff,42
854b6db7fffffff,31
852e6563fffffff,20
852f5a77fffffff,974
852f5a63fffffff,945
852e71affffffff,61
852e7123fffffff,133
852e73b7fffffff,1
85b6d3cffffffff,1
858ed0c3fffffff,1
858ec4d7fffffff,1
858ee537fffffff,1
85b3a043fffffff,1
85b3a43bfffffff,1
858e4b0ffffffff,1
858e480ffffffff,1
858e49d3fffffff,1
85b31db3fffffff,1
85b30aa7fffffff,1
85b30947fffffff,1
85b3091bfffffff,1
85b3081bfffffff,1
85b30d4bfffffff,2
85b31d93fffffff,5
85b303a3fffffff,2
85b30e97fffffff,1
85b3010bfffffff,2
85b30cc3fffffff,4
85b30533fffffff,4
85b32a77fffffff,1
85b3285bfffffff,3
85b32e2ffffffff,2
85b32e3bfffffff,4
858e45cffffffff,1
85b336c3fffffff,2
858e4c93fffffff,1
8528968bfffffff,9
85289663fffffff,15
85279a5bfffffff,7
8526b037fffffff,10
8522db77fffffff,11
850d9e0bfffffff,1
850cad6ffffffff,1
850cc113fffffff,4
850ce267fffffff,1
850c198ffffffff,1
850c1333fffffff,2
850c322bfffffff,1
850c331bfffffff,1
850c0003fffffff,1
850c33a3fffffff,1
850c316ffffffff,1
850c31cbfffffff,1
850c350ffffffff,1
851ce313fffffff,1
851d518ffffffff,1
851c3437fffffff,1
850ceac3fffffff,1
850cec4bfffffff,4
850cec0bfffffff,1
850ce97bfffffff,3
850ced67fffffff,3
850ceca7fffffff,1
850cedaffffffff,2
850c5ac3fffffff,62
850c524ffffffff,1
850cec97fffffff,2
850c4607fffffff,1
850c442bfffffff,1
850c44d7fffffff,1
850c0173fffffff,1
850c0e93fffffff,1
850c2b07fffffff,1
850c210bfffffff,1
850c2523fffffff,1
850c72abfffffff,3
850c729bfffffff,1
850c7677fffffff,2
850c7613fffffff,4
850c7073fffffff,7
850c7043fffffff,2
850c700ffffffff,2
850c769bfffffff,4
850c74cffffffff,1
850c7437fffffff,1
850c752ffffffff,1
850d5007fffffff,1
850c454bfffffff,1
850c6e7bfffffff,1
850c6ad7fffffff,1
850c4427fffffff,1
850c4493fffffff,1
850c63bbfffffff,3
850c6c9bfffffff,1
85139227fffffff,1
851d2697fffffff,5
850c6d63fffffff,1
850c6ddbfffffff,1
8513b2dbfffffff,3
8513b2bbfffffff,1
85139153fffffff,1
85139157fffffff,1
851395a7fffffff,2
851394b7fffffff,6
8513b38bfffffff,1
8513b397fffffff,1
8513868bfffffff,1
850c6283fffffff,4
850c608bfffffff,2
850c646bfffffff,1
850d592ffffffff,1
850c60bbfffffff,2
8513b6d3fffffff,1
8513b6d7fffffff,2
850c65affffffff,9
850c65cbfffffff,1
850d4a7bfffffff,1
850d4a2ffffffff,1
850d4377fffffff,1
8513b613fffffff,1
8513b42bfffffff,1
850d4bd7fffffff,1
850d49dbfffffff,1
850d48b3fffffff,4
8513b0a7fffffff,1
8513b587fffffff,1
850d4d0ffffffff,1
8513a633fffffff,2
850d4ccffffffff,1
850d4427fffffff,1
850da98ffffffff,1
8503a4bbfffffff,1
850d0a4ffffffff,1
850c24b7fffffff,1
850d0a13fffffff,1
850d7373fffffff,1
850d704ffffffff,1
850d7557fffffff,1
850d62abfffffff,1
8566c5dbfffffff,2
8566f2abfffffff,3
8566f29bfffffff,1
8566f077fffffff,2
8566f38ffffffff,1
8544b167fffffff,3
85449533fffffff,1
854494c3fffffff,2
85449247fffffff,1
852adc43fffffff,1
854db063fffffff,1
852aed57fffffff,1
852a5933fffffff,1
852b1857fffffff,17
852b1813fffffff,269
852b18d7fffffff,6
854c04bbfffffff,1
853a92a7fffffff,1
854d3153fffffff,1
853ac427fffffff,1
853aeaa7fffffff,1
853a330bfffffff,1
853b5227fffffff,1
852a75bbfffffff,1
852b5b93fffffff,1
852b4903fffffff,1
852b4c2ffffffff,1
852b5607fffffff,1
852b0a03fffffff,6
852b1997fffffff,548
852b0cdbfffffff,30
853b2dabfffffff,1
851a832ffffffff,1
851a8ecffffffff,1
8580cc47fffffff,1
8580c423fffffff,1
85808ed3fffffff,1
8580d99bfffffff,1
855682cbfffffff,1
8556c84ffffffff,1
857c7583fffffff,1
857c55b3fffffff,1
857c5247fffffff,1
85565ebbfffffff,1
857ce8a3fffffff,1
85564e03fffffff,1
857ccd5bfffffff,1
8556ae27fffffff,1
855610affffffff,1
85562673fffffff,1
85567313fffffff,1
85567123fffffff,1
855661affffffff,1
85575caffffffff,1
857c1917fffffff,1
857ca253fffffff,1
857c9553fffffff,1
857c98affffffff,1
85759ac3fffffff,17
857c9247fffffff,20
857cc053fffffff,1
8554c347fffffff,1
8554c417fffffff,1
8554eacffffffff,14
8574addbfffffff,2
857416c3fffffff,1
85758a4ffffffff,8
85758ad7fffffff,4
85758e6ffffffff,2
8575887bfffffff,2
857588cbfffffff,3
857588d7fffffff,1
8575888bfffffff,4
85759c4ffffffff,2
85759c23fffffff,1
85759c33fffffff,2
8575897bfffffff,1
8575890ffffffff,1
8575892ffffffff,1
8574311bfffffff,1
85758c0ffffffff,1
85758d9bfffffff,1
85741dc7fffffff,1
85742b43fffffff,1
85742b0ffffffff,1
857428b7fffffff,1
85755bdbfffffff,1
85755aaffffffff,1
857558b7fffffff,27
85755d73fffffff,64
85755d4bfffffff,1
85755cbbfffffff,3
85754363fffffff,1
85755c87fffffff,1
85755e8ffffffff,1
8575515bfffffff,1
85755153fffffff,1
85755c53fffffff,1
857543c7fffffff,1
8574257bfffffff,1
85751b4bfffffff,1
857550cbfffffff,1
857425a3fffffff,1
857556b3fffffff,1
8575540ffffffff,1
857554abfffffff,3
8575734bfffffff,2
85757267fffffff,1
8575735bfffffff,1
85750877fffffff,4
85750d7bfffffff,1
852ba5cffffffff,25
852ba68bfffffff,4
850e4b9bfffffff,1
850e4aaffffffff,1
850e4a97fffffff,1
850e490bfffffff,12
850e495bfffffff,1
850e49c7fffffff,4
850e4d6bfffffff,2
850eed2ffffffff,4
850ee847fffffff,3
850eecbbfffffff,1
850e5a17fffffff,1
850e582bfffffff,1
850eec97fffffff,1
850e535bfffffff,1
850e5983fffffff,1
850e5d7bfffffff,1
850e5d87fffffff,1
850e51affffffff,1
850e43c3fffffff,1
850e4a93fffffff,1
850e4e2bfffffff,1
850e4893fffffff,2
850e413bfffffff,1
850e55affffffff,1
850e4663fffffff,2
850e46c3fffffff,1
850e404ffffffff,1
850e7527fffffff,1
850f8a23fffffff,1
850f8867fffffff,1
850e75c7fffffff,1
850e29d7fffffff,1
850e2a83fffffff,1
850f1a73fffffff,1
851b9843fffffff,8
851b98cffffffff,2
851b98d7fffffff,5
851b9cc7fffffff,38
850e4c33fffffff,2
850e6a97fffffff,1
850e6e37fffffff,1
851b9663fffffff,1
850e6233fffffff,1
850e6207fffffff,1
850e6473fffffff,1
851b820bfffffff,8
851b9c93fffffff,13
851b8227fffffff,8
851bb02bfffffff,18
850f492bfffffff,8
851b84cbfffffff,1
851b84c7fffffff,8
851ab507fffffff,6
851ab523fffffff,5
851ab5affffffff,8
851aa2cffffffff,1
851b99bbfffffff,7
851aa463fffffff,4
851b834ffffffff,1
851b8363fffffff,1
851b8003fffffff,1
850f5ca7fffffff,1
850f5cb3fffffff,1
850f65cbfffffff,1
851b349bfffffff,1
8506ddb7fffffff,1
8506c327fffffff,1
850fa183fffffff,2
85024e8ffffffff,1
8502746ffffffff,1
8502408ffffffff,1
850275bbfffffff,1
850f1083fffffff,1
850249a3fffffff,1
850f32b7fffffff,2
8503594ffffffff,1
85035953fffffff,2
85035267fffffff,1
85035183fffffff,1
8506d45bfffffff,5
8506d4d7fffffff,2
85068887fffffff,1
8503462bfffffff,1
8503460ffffffff,1
851a2c07fffffff,1
853522cbfffffff,1
85189887fffffff,1
851b2397fffffff,1
851990bbfffffff,1
85075d0bfffffff,40
85075edbfffffff,6
8518d1d3fffffff,1
8518ee4bfffffff,1
8583812ffffffff,1
85838177fffffff,1
858381cbfffffff,1
85838143fffffff,1
8582114bfffffff,1
858212b7fffffff,1
8582128ffffffff,1
8582122ffffffff,1
8582a5cffffffff,2
8582ad53fffffff,1
8582ac5bfffffff,2
8582a107fffffff,1
8582ae97fffffff,3
8582a027fffffff,1
85838b63fffffff,2
8582a48ffffffff,1
858398abfffffff,1
8582a29bfffffff,2
8582a247fffffff,1
8582a603fffffff,1
85838043fffffff,1
8583804ffffffff,1
8583828ffffffff,2
85838657fffffff,4
8583865bfffffff,2
85839547fffffff,2
85839c8ffffffff,1
8583948bfffffff,1
858394dbfffffff,1
8596c937fffffff,1
8596cd5bfffffff,2
8583946ffffffff,1
85839e8bfffffff,1
85839a0bfffffff,1
8583937bfffffff,1
856a8247fffffff,1
85974467fffffff,1
85974607fffffff,4
859775c7fffffff,5
85977433fffffff,4
859772b7fffffff,3
85974e9bfffffff,1
8597588ffffffff,1
859758c7fffffff,1
859758cbfffffff,1
85975563fffffff,2
85975097fffffff,1
85975467fffffff,1
85975177fffffff,3
85975207fffffff,7
8597292bfffffff,1
85977253fffffff,34
8596759bfffffff,1
859676b7fffffff,1
85962cd3fffffff,3
85962ed7fffffff,3
85962863fffffff,1
8596739bfffffff,1
85960daffffffff,2
85965463fffffff,1
859656b7fffffff,1
8596018bfffffff,2
8596011bfffffff,1
85960bbbfffffff,1
85a39037fffffff,1
8597a9d3fffffff,1
8597ac6ffffffff,7
8597ae33fffffff,3
8597ab27fffffff,1
8597aa23fffffff,14
8597aac7fffffff,1
8597b01bfffffff,1
85a31357fffffff,1
859794c7fffffff,1
8597908bfffffff,1
85a33473fffffff,1
85965047fffffff,2
8596506bfffffff,3
8596504bfffffff,2
85960b2ffffffff,1
8596ec2ffffffff,1
8596ec0ffffffff,1
8596e573fffffff,2
8596e1d3fffffff,1
85960a23fffffff,1
85961d37fffffff,1
859619bbfffffff,1
8596e42ffffffff,3
8596e0a3fffffff,1
8596e083fffffff,3
8596e01bfffffff,1
8596e073fffffff,2
8596ee6ffffffff,1
8596ead7fffffff,3
8596e377fffffff,2
8596eac7fffffff,4
8596cc13fffffff,1
8596cc17fffffff,1
8596cccbfffffff,1
8596e3cffffffff,1
8596e2abfffffff,1
85961147fffffff,1
8596ad6bfffffff,1
85961057fffffff,1
8596130ffffffff,1
8596a5b7fffffff,1
8596a88bfffffff,1
8596a117fffffff,2
8596a023fffffff,4
8596a123fffffff,1
8596a38ffffffff,1
8596a9a7fffffff,2
8596f447fffffff,1
8596ae23fffffff,1
859681b3fffffff,2
8596ce83fffffff,1
8596ce23fffffff,1
8596c3bbfffffff,1
8596c383fffffff,1
8596d1a3fffffff,1
8596f367fffffff,1
856a9973fffffff,2
856a990ffffffff,1
8596d657fffffff,2
8596d647fffffff,1
8596d66bfffffff,1
856ada1bfffffff,7
856adb4ffffffff,2
85969dcbfffffff,2
85969c23fffffff,6
85969c07fffffff,1
856adb27fffffff,2
85969a97fffffff,1
856ace37fffffff,4
856ac8d3fffffff,15
856ac827fffffff,1
856ac9dbfffffff,1
8596a4b7fffffff,1
8596a427fffffff,1
8596a687fffffff,2
8597998ffffffff,6
8596a007fffffff,1
85979c63fffffff,1
85979383fffffff,3
85979e07fffffff,1
8596b4cbfffffff,1
8596b56bfffffff,2
8596b623fffffff,2
857b4c97fffffff,3
8596b253fffffff,1
857b4d57fffffff,2
859690d7fffffff,1
8596914ffffffff,1
85969203fffffff,4
85969683fffffff,1
857b4843fffffff,3
857b4ab3fffffff,2
857b4b83fffffff,3
857b4b8ffffffff,3
857b4b77fffffff,4
857b4b6ffffffff,2
857a6503fffffff,2
857a6d07fffffff,2
857a6d77fffffff,2
857a6d57fffffff,2
857a69abfffffff,1
857a6817fffffff,26
857a6973fffffff,1
857a6b9bfffffff,8
857a6b37fffffff,3
856ac9affffffff,1
8520e63bfffffff,15
8520e28ffffffff,2
8520e287fffffff,1
8520e057fffffff,3
8520e073fffffff,4
8520d557fffffff,1
853d712bfffffff,1
853d421bfffffff,1
853d612bfffffff,1
8520c393fffffff,3
8520c1d3fffffff,1
8520c49bfffffff,1
8520e3c7fffffff,2
8520e563fffffff,1
8520e187fffffff,2
8525944ffffffff,1
852594abfffffff,1
85259563fffffff,1
8525b31bfffffff,3
8525b397fffffff,1
85338d7bfffffff,1
8533808ffffffff,1
8525aeabfffffff,1
8525aa97fffffff,1
8525ac27fffffff,1
852515a3fffffff,1
850ab483fffffff,5
85250837fffffff,1
85240c53fffffff,1
85242c7bfffffff,1
85240c57fffffff,1
852474d7fffffff,1
8525540bfffffff,1
8525502bfffffff,1
85255a73fffffff,2
85152307fffffff,1
851525cbfffffff,1
850ad177fffffff,1
851592a3fffffff,1
85312e2bfffffff,1
8531202ffffffff,1
8515a247fffffff,2
85171e7bfffffff,1
85171e63fffffff,1
85161093fffffff,1
8516e9cbfffffff,1
8516506ffffffff,10
85175803fffffff,1
85a96e6ffffffff,1
85a94557fffffff,1
85a94553fffffff,26
85a94077fffffff,2
85a94e5bfffffff,2278
85a94373fffffff,13
85a9434bfffffff,761
85a95cb3fffffff,167
85b34d33fffffff,16
85b36b43fffffff,1
85b3699bfffffff,6
85a948dbfffffff,1
85a95d43fffffff,1
85a959bbfffffff,7
85a958a7fffffff,1
85a959cffffffff,1
85a94b57fffffff,1
85c2d3abfffffff,1
85c2d30bfffffff,401
85c2d843fffffff,1
85c2d84ffffffff,18
85c2da03fffffff,1
85c2de5bfffffff,1
85a92ca3fffffff,1
85a92d43fffffff,66
85a92d4bfffffff,23
85a921abfffffff,1
85a92c1bfffffff,1
85a92c63fffffff,2
85a92c6bfffffff,4
85a92e8bfffffff,1018
85a92eaffffffff,112
85a928c3fffffff,5
85a92847fffffff,1
85a92e37fffffff,27
85a92e6ffffffff,20
85a92acffffffff,1
85c2daaffffffff,5
85c2dbd3fffffff,1
85a80c1bfffffff,48
85a80127fffffff,215
85a8012ffffffff,318
85a91ba7fffffff,14
85a82633fffffff,79
85a91b27fffffff,20
85a82643fffffff,517
85a8264ffffffff,346
85a91b83fffffff,7
85a91b17fffffff,94
85a91b13fffffff,4
85a8359bfffffff,4050
85a812c3fffffff,674
85b3300bfffffff,1
85b33147fffffff,66
85b33123fffffff,1
85b331a3fffffff,2
85b3227bfffffff,1
85b3002bfffffff,1
85b30013fffffff,1
85b3056bfffffff,1
85b30433fffffff,1
85b304b3fffffff,2
85b30593fffffff,3
85b3222ffffffff,8
85b32273fffffff,1
858e4513fffffff,2
858e6943fffffff,1
858e6877fffffff,3
858e680ffffffff,1
85a8a2affffffff,1886
8549a377fffffff,1
8549a373fffffff,1
8549850ffffffff,4048
85498573fffffff,99
8549a94bfffffff,17
8549ab8bfffffff,4
8548328ffffffff,3
8549abcbfffffff,550
8549aaaffffffff,29
8549ab57fffffff,989
8549804bfffffff,22
854983d7fffffff,933
85489313fffffff,18
85489347fffffff,35
8548934ffffffff,282
85489c47fffffff,2803
85489c4bfffffff,392
8548981bfffffff,1087
85269637fffffff,36
852696affffffff,289
85269067fffffff,91
85269397fffffff,5
85269027fffffff,1
8526956ffffffff,1
8526908bfffffff,1
8526956bfffffff,84
852690b7fffffff,17
8526954ffffffff,2
8526955bfffffff,9
8528b6d7fffffff,255
85269463fffffff,4
8528b68ffffffff,1
8528b647fffffff,115
85269477fffffff,9
8526958bfffffff,6
8526918ffffffff,1
85268017fffffff,10
8526b3bbfffffff,1
8526b147fffffff,1
85268617fffffff,2
852686b7fffffff,1
852684cffffffff,386
8528b66bfffffff,7
8528b2d3fffffff,6
85289483fffffff,8
8528b26bfffffff,2
8526b627fffffff,1
8526b6b3fffffff,1
852894cffffffff,8
8526b6c3fffffff,327
8526b6d3fffffff,31
85289093fffffff,1
85289003fffffff,2
852896a3fffffff,2
8526b097fffffff,2
8526b5cffffffff,1
8526a24bfffffff,3
8526b58ffffffff,1
85279b43fffffff,1
85279a37fffffff,321
85279b33fffffff,7
85279b17fffffff,1
85279bb7fffffff,17
85279947fffffff,54
85279957fffffff,2022
852683a3fffffff,24
85268173fffffff,11
852681dbfffffff,6
8526298ffffffff,120
852628b3fffffff,27
85275a77fffffff,39
85275bcbfffffff,90
85262db7fffffff,68
85262d5bfffffff,16
85262c23fffffff,298
85262c33fffffff,56
85275347fffffff,49
852753cbfffffff,143
8527530bfffffff,165
85275307fffffff,94
85275e0bfffffff,52
85275e07fffffff,96
852753b7fffffff,6
852753bbfffffff,87
85275157fffffff,99
850c51c7fffffff,24
850c50affffffff,10
850c4243fffffff,2
850c42c3fffffff,373
850c42c7fffffff,4
850c4643fffffff,2
850c4657fffffff,3
850c7303fffffff,8
850c7313fffffff,71
850c2d8bfffffff,2
8528f10bfffffff,660
8528c2bbfffffff,1
8528c66ffffffff,18
85129bcffffffff,1
85129b07fffffff,1
8528c233fffffff,12
8528c34bfffffff,1
8528c263fffffff,1
8528dcd3fffffff,2
8528dc33fffffff,1
8528dc83fffffff,38
8528dd2ffffffff,1
8528d993fffffff,4
8528d9d7fffffff,5
8528d907fffffff,1
8528d943fffffff,6
8528dd5bfffffff,789
8566a553fffffff,1
85678b67fffffff,16
85679d73fffffff,1
856789dbfffffff,1
8566d027fffffff,5
8566d0b3fffffff,1
8566d193fffffff,31
8566dcc3fffffff,6
8566dcd7fffffff,2
8566d1affffffff,2
8566c26ffffffff,1
8566f357fffffff,6
8566c293fffffff,4
8566c63bfffffff,214
8566f377fffffff,1
8566c657fffffff,10
8566c6dbfffffff,8
8566cec3fffffff,1
8566c1d3fffffff,50
8566cc0bfffffff,2
8566c51bfffffff,5
8566c457fffffff,8
8566f113fffffff,267
8566f0affffffff,6
8566f1d7fffffff,735
8566f197fffffff,17
8566f533fffffff,8
8566f58bfffffff,22
8566f593fffffff,41
85661b17fffffff,1
8566c4dbfffffff,2
8566e27bfffffff,5
8566e273fffffff,1
8566e223fffffff,13
8566e3d3fffffff,1
8566e167fffffff,1
85281e8bfffffff,19
8528156ffffffff,7
852811c7fffffff,146
8528100ffffffff,21
85281147fffffff,2
8528116bfffffff,3
852813b7fffffff,5
8528138bfffffff,2
8548c6c3fffffff,1598
8548c603fffffff,168
8548c623fffffff,1521
8548c643fffffff,2
8548f3c7fffffff,1
8548f317fffffff,2
8548d4bbfffffff,1
8548d4abfffffff,1
8548d43bfffffff,2
8548c2d7fffffff,8
8548c2c3fffffff,65
8548c253fffffff,30
8548c23bfffffff,1
8548c243fffffff,2
8548d093fffffff,1073
8548d18bfffffff,15
8548d157fffffff,2
8548d397fffffff,3
854889b3fffffff,1
8548d4cffffffff,4
8548d40bfffffff,3
8548d47bfffffff,1
8548896bfffffff,5
8548896ffffffff,1
85488827fffffff,2
85488ba3fffffff,18
85488bd3fffffff,127
85488b7bfffffff,1
8526da6ffffffff,10
8548d0dbfffffff,2
8548d637fffffff,4
8548d047fffffff,3
8548d077fffffff,3
8548d067fffffff,1
8548d28bfffffff,52
8548d2affffffff,10
8526dac3fffffff,3
8548d27bfffffff,2
8548d24bfffffff,863
8526de6ffffffff,174
85499a07fffffff,1
8548a0d3fffffff,1
8548a623fffffff,1
8548a05bfffffff,10
85499b77fffffff,10
8548b4a3fffffff,1
8548b5d3fffffff,2
8548b523fffffff,3
85499ac7fffffff,9
85499a73fffffff,1
8548b493fffffff,1
8548b087fffffff,1
8548b0c7fffffff,2
8548a227fffffff,3
85446c43fffffff,12
854468dbfffffff,10
852658abfffffff,21
85265897fffffff,113
85265d73fffffff,1008
85265d1bfffffff,10
8526ec6bfffffff,21
8526ec63fffffff,387
8526ecc7fffffff,25
8526ec3bfffffff,87
8526edcbfffffff,35
8526535bfffffff,311
8526edd7fffffff,367
8526ed87fffffff,258
85265e4ffffffff,18
852653c3fffffff,107
8526514bfffffff,34
85265203fffffff,116
852652c7fffffff,94
85265283fffffff,74
8526e597fffffff,106
8566e60ffffffff,5
8566e623fffffff,8
8566e0cbfffffff,87
85661b33fffffff,79
85661963fffffff,1
8566e693fffffff,37
8566e44ffffffff,9
8566e45bfffffff,213
8566e43bfffffff,3435
8544ad37fffffff,20
8544ad3bfffffff,10
85264a9bfffffff,45
8526484ffffffff,37
8526485bfffffff,125
85264e23fffffff,127
85264e07fffffff,514
85264b9bfffffff,73
85264d7bfffffff,52
852648c3fffffff,78
85264d43fffffff,878
85264d57fffffff,303
85264dcbfffffff,69
8544e957fffffff,191
8544ebaffffffff,356
8544eb37fffffff,175
8544eb8ffffffff,119
8544ebc7fffffff,895
8544eb0bfffffff,112
8544eb4bfffffff,58
8544ea77fffffff,522
8544eb4ffffffff,96
8544ccbbfffffff,40
8544ccc7fffffff,1897
8544c387fffffff,18
8544dcd7fffffff,44
8544dcabfffffff,383
8544dcaffffffff,101
8544ddcbfffffff,119
8544dd07fffffff,75
8544dc2ffffffff,67
8544dd4bfffffff,3022
8544ca8bfffffff,73
8527495bfffffff,130
852748abfffffff,126
852749cbfffffff,307
852749cffffffff,170
852748c3fffffff,1506
852748d7fffffff,221
85274c67fffffff,216
85274c0ffffffff,154
85274e13fffffff,370
8527416ffffffff,53
8527410bfffffff,288
852741d7fffffff,9
85274c57fffffff,184
85274127fffffff,25
85274ccbfffffff,90
85274cbbfffffff,169
85274cc7fffffff,41
85274c9bfffffff,20
852741bbfffffff,305
85274183fffffff,321
85276a73fffffff,422
85276a57fffffff,80
852a938bfffffff,2355
852a900bfffffff,899
852b9877fffffff,668
852b9a13fffffff,379
852b9e23fffffff,90
852ad073fffffff,39
852ad0affffffff,630
852ad04bfffffff,69
852ad057fffffff,45
852ad0c7fffffff,22
852ad08ffffffff,9
852ad427fffffff,17
852ad547fffffff,80
852ad58ffffffff,168
852ad59bfffffff,2
852ad6abfffffff,526
852ad6bbfffffff,381
852ad69bfffffff,6817
852aa173fffffff,184
852aa133fffffff,279
852aacc3fffffff,1837
852aa227fffffff,161
852aa00bfffffff,5
852aa08ffffffff,467
852aa0c3fffffff,41
852aa037fffffff,327
852aa0affffffff,51
852aa0a3fffffff,36
852aa0b7fffffff,8
852aa18bfffffff,1685
852aa187fffffff,251
852aa523fffffff,4338
852aa54bfffffff,195
852aa553fffffff,818
852aaca3fffffff,2356
852aac8bfffffff,594
852b8c8ffffffff,985
852b8cb7fffffff,5161
852bab5bfffffff,677
852a15dbfffffff,613
852a148ffffffff,1785
85390077fffffff,18
85390007fffffff,5
853900affffffff,37
853900b7fffffff,159
85390143fffffff,11
853900a7fffffff,663
853905c7fffffff,3
85390503fffffff,11
85390513fffffff,19
8539222ffffffff,498
85390487fffffff,99
853922affffffff,3251
853904b3fffffff,120
8539230bfffffff,34
85392077fffffff,209
85390587fffffff,3
85392ebbfffffff,631
8539208bfffffff,560
8539209bfffffff,685
8518e977fffffff,1
8518e913fffffff,1
85186297fffffff,121
85186603fffffff,2
8518601bfffffff,804
851860d7fffffff,73
85186083fffffff,924
85180127fffffff,4
85180ccbfffffff,24
85182e0bfffffff,29
85182e53fffffff,231
85182aabfffffff,89
85182ba7fffffff,1
85182e83fffffff,388
85182c43fffffff,186
851828abfffffff,72
85182c63fffffff,126
85182c1bfffffff,828
85182353fffffff,25
851823cbfffffff,93
85182383fffffff,104
85195cd7fffffff,1604
85195dcffffffff,2951
85bce67bfffffff,3
85bc1b27fffffff,5
85bcf593fffffff,6334
85bcf5bbfffffff,535
85bce3d3fffffff,9
85bce357fffffff,2
85bce20ffffffff,4
85bcc4a3fffffff,217
85bcc433fffffff,24
85bcc48bfffffff,15
85bcc457fffffff,8
85bce25bfffffff,250
85bcf52ffffffff,1
85bcf6abfffffff,2
85adb0cffffffff,1
85adb20bfffffff,1
85adb253fffffff,1
85bccddbfffffff,4
85bcccabfffffff,119
85bcc9bbfffffff,2
85ad9473fffffff,1
85bcc90bfffffff,2
85bcc95bfffffff,1
85bcebcbfffffff,6
85bcea53fffffff,1285
85bcc533fffffff,38
85bcc52bfffffff,2
85bccc6ffffffff,3
85bccea3fffffff,3
85bcc8cbfffffff,4
85bcceaffffffff,1
85bcca93fffffff,3
85bcce0bfffffff,1
85bcc3b3fffffff,3
85bcc307fffffff,6
85bcc373fffffff,51
85bcc347fffffff,595
85c9922bfffffff,12
85c99203fffffff,1
85c99277fffffff,1
85a7267bfffffff,198
858cd1c7fffffff,53
858cd11bfffffff,2
858cd88bfffffff,5
858cd14bfffffff,75
858cd39bfffffff,71
85652d97fffffff,53
858c157bfffffff,171
858c180bfffffff,1
858c10abfffffff,435
858c1017fffffff,960
85be6353fffffff,10969
85be6343fffffff,7877
