h3,places
8844de343dfffff,1
8844de2631fffff,2
8844d88b31fffff,1
8844d8c647fffff,1
8844d81221fffff,2
8844d8ccd9fffff,1
8844d81ad1fffff,1
8844d81525fffff,1
8844d80335fffff,1
8844d8181dfffff,1
8844d81905fffff,1
8844d85657fffff,4
8844d81927fffff,1
8844d856e9fffff,2
8844d8569dfffff,1
8844d81997fffff,1
8844d80a4dfffff,2
8844d80a39fffff,1
8844d80b51fffff,1
8844d8cf67fffff,1
8844d8cf07fffff,1
8844d8c9d9fffff,1
8844d8c9dbfffff,2
8844d8c9edfffff,1
8844d8c981fffff,1
8844d85263fffff,2
8844d85291fffff,1
8844d85069fffff,13
8844d85055fffff,7
8844d85045fffff,4
8844d852e7fffff,2
8844d852a7fffff,3
8844d850edfffff,32
8844de2681fffff,2
8844de26abfffff,1
8844de24c9fffff,1
8844de24cdfffff,2
8844d85b4bfffff,5
8844d85339fffff,3
8844d85331fffff,20
8844d85337fffff,22
8844d85ad9fffff,7
8844d85a03fffff,3
8844d85a07fffff,1
8844d85a6dfffff,1
8844d85a63fffff,1
8844d85a2dfffff,2
8844d85aedfffff,2
8844d85aa1fffff,3
8844d85661fffff,1
8844d8555bfffff,2
8844d85725fffff,5
8844d85549fffff,1
8844d854a7fffff,1
8844d854a3fffff,2
8844d855bdfffff,7
8844d84281fffff,2
8844d84765fffff,64
8844d84743fffff,6
8844d84631fffff,1
8844d84715fffff,2
8844d85a91fffff,4
8844d85889fffff,2
8844d858e9fffff,1
8844d858e1fffff,8
8844d8415dfffff,5
8844d84a4bfffff,2
8844d8412bfffff,4
8844d84053fffff,3
8844d840c9fffff,1
8844d840e1fffff,38
8844d840a9fffff,7
8844d84083fffff,1
8844d840bdfffff,6
8844d840b5fffff,13
8844d84e09fffff,3
8844d84f21fffff,3
8844de0c1dfffff,1
8844de0cddfffff,2
8844de0dc7fffff,1
8844de3b05fffff,1
8844de0c99fffff,1
8844de7641fffff,2
8844de2313fffff,1
8844de21cbfffff,2
8844de2ac1fffff,2
8844de2aedfffff,2
8844de2f27fffff,1
8844de2a23fffff,2
8844de669dfffff,2
8844de7227fffff,1
8844de72d1fffff,1
8844de7429fffff,1
8844de7b13fffff,1
8844de6b19fffff,1
8844de6b1bfffff,1
8844de6753fffff,1
8844de6737fffff,1
8844de6e57fffff,1
8844de65e5fffff,23
8844de65e7fffff,18
8844de6583fffff,1
8844de6eadfffff,1
8844de6c0bfffff,1
8844de6d19fffff,1
8844de2ed9fffff,3
8844de2e89fffff,3
8844de2c3bfffff,2
8844de2c33fffff,1
8844d85955fffff,2
8844d8592dfffff,3
8844da9627fffff,1
8844da9255fffff,2
8844da9239fffff,2
8844da9017fffff,1
8844da9025fffff,1
8844da9761fffff,1
8844da9439fffff,1
8844da9735fffff,1
8844da954bfffff,1
8844da825bfffff,1
8844da820dfffff,1
8844d84a49fffff,23
8844d84a61fffff,5
8844d859a9fffff,1
8844d859b5fffff,2
8844d84b59fffff,2
8844d84a09fffff,15
8844d84b3bfffff,174
8844da96bbfffff,1
8844d84b23fffff,2
8844d84969fffff,1
8844d84965fffff,4
8844d848b5fffff,2
8844dab249fffff,18
8844dab24dfffff,2
8844d8482dfffff,5
8844d84911fffff,6
8844d849e1fffff,6
8844d849e3fffff,4
8844da861bfffff,3
8844d849b1fffff,165
8844d84993fffff,3
8844d849bbfffff,11
8844dab369fffff,7
8844da9587fffff,2
8844da95a3fffff,2
8844da875bfffff,1
8844da95b5fffff,1
8844da829bfffff,1
8844da82bdfffff,2
8844da800bfffff,9
8844da80d3fffff,1
8844da863bfffff,132
8844da8631fffff,41
8844da868dfffff,38
8844da86a3fffff,1
8844da8557fffff,1
8844da842bfffff,1
8844da8427fffff,1
8844da8567fffff,1
8844da8515fffff,2
8844da853bfffff,3
8844da85ddfffff,1
8844da8595fffff,1
8844da9ac1fffff,1
8844da980dfffff,1
8844da836dfffff,1
8844da8047fffff,8
8844da8333fffff,1
8844da8335fffff,2
8844dac651fffff,1
8844da8153fffff,23
8844da8111fffff,5
8844da8a9dfffff,4
8844da8c15fffff,2
8844da8951fffff,2
8844da890bfffff,1
8844da8903fffff,1
8844dac613fffff,5
8844da12ddfffff,1
8844da1163fffff,1
8844d322edfffff,1
8844d30c81fffff,1
8844d339d5fffff,2
8844d32a41fffff,1
8844d335abfffff,1
8844d322a5fffff,1
8844d324cdfffff,1
8844d32131fffff,2
8844d329c3fffff,1
8844d32c25fffff,1
8844d328b1fffff,1
882ad26d91fffff,5
8844d376c3fffff,2
8844d37097fffff,2
8844d37521fffff,1
8844d37695fffff,2
8844d3742bfffff,1
8844d37481fffff,1
8844d3628bfffff,1
8844d36227fffff,1
8844d3661bfffff,1
8844d36407fffff,1
882ad26c09fffff,2
8844de5861fffff,7
882ad268a3fffff,1
882ad26d2bfffff,1
882ad268c7fffff,1
882ad268ebfffff,1
882ad26f65fffff,1
882ad26f4dfffff,3
882ad26a9bfffff,24
882ad26a85fffff,13
882ad26ad7fffff,88
882ad26ad3fffff,9
882ad2799bfffff,6
8844de4139fffff,1
8844de4ad5fffff,1
8844de4ab3fffff,3
8844de482dfffff,7
8844de4f5bfffff,1
8844de4f27fffff,24
8844de4d59fffff,2
882ad24dadfffff,2
882ad24d85fffff,1
8844de4905fffff,4
8844de4937fffff,1
882ad27939fffff,2
882ad279e9fffff,2
882ad2783dfffff,5
882ad26e51fffff,1
882ad261b1fffff,1
882ad261c3fffff,3
882ad260d5fffff,2
882ad26085fffff,1
882ad260e3fffff,2
882ad26169fffff,3
882ad26147fffff,5
882ad26305fffff,3
882ad26053fffff,2
882ad275b1fffff,1
882ad201abfffff,1
8844d3782dfffff,5
8844d36a65fffff,1
8844d36b2bfffff,1
882ad34103fffff,2
882ad3430bfffff,3
882ad358abfffff,1
882ad3585dfffff,1
882ad35ab5fffff,1
882ad35ab7fffff,1
882ad34351fffff,3
882ad351b5fffff,3
882ad221adfffff,2
882ad35b45fffff,1
882ad35b4bfffff,1
882ad225a9fffff,9
882ad35a53fffff,1
882ad225d9fffff,1
882ad22e5dfffff,1
882ad3421dfffff,1
882ad34251fffff,2
882ad35599fffff,1
882ad354adfffff,3
882ad354a9fffff,5
882ad3553dfffff,61
882ad35507fffff,5
882ad35503fffff,1
882ad3555dfffff,1
882ad35737fffff,1
882ad3546dfffff,4
882ad34245fffff,65
882ad35195fffff,1
882ad3519bfffff,28
882ad3424dfffff,30
882ad351d1fffff,4
882ad35029fffff,2
882ad35083fffff,2
882ad3cdadfffff,1
882ad3548dfffff,8
882ad354d5fffff,2
882ad356b1fffff,2
882ad3544dfffff,1
882ad3cde7fffff,1
882ad3cc11fffff,5
882ad31969fffff,4
882ad226bdfffff,1
882ad3c917fffff,1
882ad3c963fffff,1
882ad3ce25fffff,1
882ad3c081fffff,2
882ad3c0c7fffff,1
882ad3ca89fffff,1
882ad3ca03fffff,3
882ad3d8b1fffff,5
882ad3c1ddfffff,2
882ad3c00dfffff,1
882ad22a2dfffff,1
882ad22b09fffff,1
882ad22a07fffff,1
882ad23991fffff,1
882ad22adbfffff,1
882ad23919fffff,1
882ad238d5fffff,2
882ad22225fffff,2
882ad23509fffff,1
882ad23549fffff,1
882ad22369fffff,1
882ad23ad1fffff,1
882ad230b5fffff,1
882ad20c85fffff,2
882ad20ea5fffff,45
882ad20ee5fffff,2
882ad204e7fffff,1
882ad20e1bfffff,1
882ad20089fffff,32
882ad20569fffff,6
882ad2a985fffff,1
882ad2a82bfffff,1
882ad23411fffff,1
882ad236e7fffff,8
882ad23699fffff,3
882ad3d983fffff,1
882ad3d967fffff,1
882ad2ac8dfffff,2
882ad2ac99fffff,1
882ad3d815fffff,25
882ad3da13fffff,4
882ad3d1e1fffff,1
882ad2aed3fffff,1
882ad3da09fffff,1
882ad2a4e3fffff,1
882ad2ad4bfffff,1
882ad2ae49fffff,14
882ad2aa03fffff,1
882ad2a453fffff,1
882ad2b589fffff,1
882ad24985fffff,1
8844de4da1fffff,1
882ad24899fffff,1
882ad24b21fffff,1
882ad24f19fffff,1
882ad24e15fffff,1
882ad240c7fffff,1
882ad25b57fffff,1
882ad24663fffff,1
882ad25711fffff,23
882ad2562dfffff,9
882ad20167fffff,1
882ad219c9fffff,1
882ad25747fffff,37
882ad2cd1dfffff,1
882ad2cf23fffff,1
882ad2cebdfffff,1
882ad2ced9fffff,1
882ad2cf41fffff,4
882ad2c18dfffff,1
882ad2c0dbfffff,7
882ad2c29dfffff,4
8844dad555fffff,1
8844dac213fffff,1
8844dac2d3fffff,1
8844dac29dfffff,1
8844dac2b9fffff,1
8844dace69fffff,1
8844dac80dfffff,2
8844dac589fffff,1
8844daced1fffff,1
8844da1ad5fffff,1
8844daccbdfffff,1
882ad2c829fffff,1
882ad2c80bfffff,2
882ad2d983fffff,2
8844dac957fffff,2
8844dac9e9fffff,119
8844da536dfffff,1
882ad2c317fffff,1
882ad2c015fffff,1
8844da4049fffff,1
8844da5b33fffff,5
8844da5801fffff,1
8844da4a2dfffff,2
8844da4b01fffff,1
882ad20007fffff,5
882ad2004bfffff,2
882ad202bdfffff,6
882ad2028dfffff,1
882ad21527fffff,11
882ad21523fffff,1
882ad21565fffff,2
882ad21a55fffff,1
882ad210edfffff,1
882ad2173dfffff,1
882ad2b92bfffff,5
882ad2165bfffff,1
882ad212b5fffff,1
882ad21709fffff,1
882ad21299fffff,1
882ad212e1fffff,1
882ad2164dfffff,1
882ad2c42bfffff,1
882ad2c409fffff,1
882ad21339fffff,2
882ad289b9fffff,1
882ad2c62dfffff,1
882ad2891bfffff,1
882ad2d4b9fffff,1
882ad2d48dfffff,2
882ad2120dfffff,1
882ad288b3fffff,1
882ad288d5fffff,7
882ad288dbfffff,25
882ad28aa3fffff,4
882ad28f67fffff,1
882ad28f29fffff,13
882ad28a9dfffff,2
882ad28809fffff,4
882ad28b13fffff,1
882ad28b1bfffff,1
882ad28165fffff,1
882ad298bbfffff,2
882ad2b917fffff,1
882ad2b833fffff,3
882ad28ea5fffff,3
882ad28eabfffff,1
882ad28ec9fffff,31
882ad284a7fffff,1
882ad2b115fffff,1
882ad2b2edfffff,1
882ad04d2dfffff,1
882ad28e01fffff,1
882ad28547fffff,12
882ad28091fffff,3
882ad28017fffff,1
882ad280cdfffff,1
882ad28541fffff,14
882ad28707fffff,2
882ad2846bfffff,1
882ad280ddfffff,4
882ad282b7fffff,1
882ad295a9fffff,1
882ad2909bfffff,1
882ad29725fffff,1
882ad2d0bdfffff,1
882ad2d55dfffff,1
882ad2d731fffff,1
882ad2d647fffff,1
882ad299e1fffff,2
882ad299d3fffff,5
882ad298c3fffff,1
882ad29849fffff,2
882ad66cd9fffff,1
882ad66c03fffff,2
882ad66ee7fffff,2
882ad66e33fffff,39
882ad66ec7fffff,1
882ad29b0bfffff,1
882ad66f6dfffff,1
882ad66841fffff,1
882ad679a3fffff,1
882ad6676bfffff,3
882ad290abfffff,13
882ad29085fffff,7
882ad29081fffff,1
882ad66433fffff,1
882ad664c9fffff,4
882ad66407fffff,1
882ad62837fffff,6
882ad62d21fffff,1
882ad628b5fffff,6
882ad628bdfffff,2
882ad62899fffff,2
882ad62f27fffff,1
882ad629dbfffff,1
882ad62881fffff,2
882ad628c7fffff,3
882ad62f31fffff,4
882ad621ebfffff,2
882ad666e9fffff,3
882ad66755fffff,17
882ad66743fffff,1
882ad67599fffff,6
882ad675d1fffff,6
882ad62901fffff,8
882ad62963fffff,7
882ad62919fffff,2
882ad62909fffff,36
8844c641a1fffff,1
8844d5b0c3fffff,1
8844d5baedfffff,1
8844d5a267fffff,1
8844c0d747fffff,1
8844c0d627fffff,1
8844c0c349fffff,1
8844c08817fffff,1
8844c0136bfffff,1
8844c0c181fffff,14
8844c01585fffff,34
8844c00665fffff,2
8844c01acdfffff,1
8844c00339fffff,1
8844c01993fffff,1
8844c00d07fffff,1
8844c0394dfffff,14
8844c02a45fffff,1
8844c07013fffff,2
8844c39281fffff,21
8844c39213fffff,1
8844c392edfffff,3
8844c3919dfffff,1
8844c39421fffff,1
8844c38223fffff,1
8844c38043fffff,4
8844c39ad3fffff,1
8844c398ddfffff,1
8844c399b3fffff,1
8844c3801dfffff,3
8844c38035fffff,1
8844c38a89fffff,3
8844c38a95fffff,1
8844c3885dfffff,1
8844c0c11dfffff,3
8844c0ca0bfffff,1
8844c63621fffff,1
8844c63513fffff,3
8844c0c133fffff,2
8844c0c1a9fffff,21
8844c0cac7fffff,28
8844c0ca85fffff,126
8844c0cae5fffff,1
8844c0caadfffff,3
8844c0c815fffff,2
8844c0c805fffff,1
8844c0c92dfffff,1
8844c0515bfffff,1
8844c05021fffff,1
8844c62485fffff,1
8844c630a5fffff,1
8844c639c9fffff,1
8844c67631fffff,2
8844c620bdfffff,1
8844c62e5dfffff,1
8844c629a1fffff,3
8844c66695fffff,1
8844c66697fffff,2
8844c29367fffff,8
8844c2900dfffff,2
8844c29121fffff,1
8844c05423fffff,1
8844c05187fffff,1
8844c05a89fffff,3
8844c04169fffff,1
8844c04665fffff,1
8844c0453dfffff,28
8844c04ed7fffff,11
8844c04ee9fffff,1
8844c2b2d3fffff,1
8844c2952dfffff,1
8844c28707fffff,3
8844c2b21dfffff,1
8844c2855bfffff,1
8844c28e57fffff,1
8844c2ba27fffff,12
8844c66311fffff,2
8844c66ac9fffff,1
8844c66a63fffff,1
8844c66ee3fffff,2
8844c66c0bfffff,1
8844d5b4e5fffff,15
8844d5a74bfffff,7
8844d5a759fffff,10
8844d5a76dfffff,1
8844d5a767fffff,2
8844c66943fffff,1
8844d5a719fffff,4
8844d5a44bfffff,1
8844d5a447fffff,4
8844d5a461fffff,2
8844d5a41dfffff,5
8844d5a0d1fffff,4
8844d5a19dfffff,1
8844d5aad3fffff,1
8844d5a0b3fffff,1
8844d5ae07fffff,1
8844d5ac4dfffff,1
8844d5a4a9fffff,1
8844c2db27fffff,8
8844c2d965fffff,1
8844c2d933fffff,1
8844d53425fffff,1
8844c2c729fffff,15
8844c2c093fffff,1
8844c21ab9fffff,1
8844c2d89dfffff,1
8844c2caadfffff,1
8844c2c1d1fffff,1
8844c2cc4bfffff,1
8844c2c8b3fffff,1
8844c2c909fffff,2
8844c24205fffff,1
8844c07131fffff,1
8844c07913fffff,2
8844c07925fffff,1
8844c06033fffff,1
8844c06e27fffff,1
8844c06c55fffff,1
8844c3d263fffff,1
8844c3d13dfffff,1
8844c3da15fffff,1
8844c2a30bfffff,1
8844c2a1abfffff,8
8844c2aae7fffff,5
8844c2a733fffff,1
8844c2af01fffff,1
8844c3db33fffff,1
8844c2add3fffff,1
8844c2364dfffff,1
8844c2aab7fffff,1
8844c2a9a3fffff,1
8844c2329bfffff,3
8844c2376dfffff,1
8844c232b7fffff,1
8844c3d4c5fffff,1
8844c3d4b9fffff,2
8844c3dacbfffff,2
8844c38937fffff,1
8844c31b67fffff,13
8844c3ccd5fffff,25
8844c3d939fffff,2
8844c3d931fffff,1
8844c3d935fffff,1
8844c23613fffff,3
8844c3cb6dfffff,26
8844c236b3fffff,3
8844c236e3fffff,2
8844c236adfffff,1
8844c3cb31fffff,4
8844c3c95dfffff,1
8844c23723fffff,13
8844c22237fffff,1
8844c235bbfffff,1
8844c22693fffff,1
8844c35035fffff,1
8844c351e9fffff,1
8844c22403fffff,3
8844c224ddfffff,1
8844c22e89fffff,3
8844c22e81fffff,1
8844c35aa9fffff,4
8844c20563fffff,1
8844c2014bfffff,27
8844c20157fffff,18
8844c20111fffff,1
8844c208e3fffff,1
8844c23a49fffff,1
8844c20ec1fffff,1
8844c23949fffff,1
8844c239edfffff,2
8844c20d39fffff,1
8844c20c9dfffff,1
8844c20c8bfffff,1
8844c23965fffff,4
8844c23947fffff,4
8844c239e5fffff,3
8844c23933fffff,3
8844c276e5fffff,7
8844c20925fffff,1
8844c246c3fffff,1
8844c24689fffff,1
8844c27117fffff,2
8844c271a5fffff,1
8844c2214bfffff,5
8844c238ebfffff,2
8844c239d7fffff,2
8844c238a5fffff,3
8844c23993fffff,7
8844c239a1fffff,2
8844c22a1dfffff,3
8844c22a21fffff,4
8844c22b1bfffff,33
8844c22ad9fffff,2
8844c22e67fffff,1
8844c22f61fffff,3
8844c22a15fffff,2
8844c22843fffff,61
8844c228c1fffff,2
8844c228e9fffff,24
8844c228ebfffff,2
8844c22b01fffff,295
8844c229e9fffff,1
8844c2299dfffff,1
8844c266d9fffff,2
8844c2668dfffff,9
8844c26647fffff,3
8844c26663fffff,63
8844c2662dfffff,4
8844c22f05fffff,7
8844dc9307fffff,1
8844c264b9fffff,2
8844c264e1fffff,5
8844c264a9fffff,1
8844dc9a61fffff,2
8844c27525fffff,1
8844c262ebfffff,2
8844c262e9fffff,1
8844c2623bfffff,1
8844c262e1fffff,2
8844c26237fffff,2
8844c26169fffff,1
8844c26037fffff,1
8844c2672bfffff,46
8844c26097fffff,1
8844c26535fffff,1
8844c26a93fffff,6
8844c26e09fffff,7
8844c26f15fffff,1
8844c26f35fffff,2
8844c26c4dfffff,9
8844c26c61fffff,47
8844c26d59fffff,30
8844c26a0dfffff,2
8844c26a8dfffff,1
8844c26aadfffff,3
8844c26aa5fffff,3
8844c26851fffff,3
8844c26a97fffff,1
8844c26aa3fffff,6
8844c268c1fffff,2
8844c2681bfffff,1
8844c2689bfffff,5
8844c26d43fffff,83
8844c26d55fffff,7
8844c268a3fffff,2
8844c268b1fffff,11
8844c26981fffff,1
8844dcd205fffff,1
8844c265a1fffff,1
8844c26e99fffff,1
8844c26ea3fffff,1
8844c26c51fffff,1
8844dc9981fffff,1
8844dcd443fffff,2
8844dcd2cdfffff,2
8844dcd765fffff,1
8844d58e33fffff,2
8844d589d1fffff,2
8844d5c6e5fffff,10
8844d589a1fffff,31
8844d51341fffff,1
8844d5c6b9fffff,3
8844d5c695fffff,1
8844d5c4ddfffff,18
8844d58eb1fffff,1
8844d58cedfffff,1
8844d58de5fffff,1
8844d58de3fffff,3
8844d58d8bfffff,1
8844d51645fffff,2
8844d51759fffff,2
8844d516c5fffff,1
8844d5148dfffff,1
8844d51057fffff,1
8844d510d5fffff,2
8844d51039fffff,1
8844d51031fffff,2
8844d51101fffff,12
8844d511b5fffff,2
8844d5036bfffff,4
8844d50303fffff,5
8844d50339fffff,9
8844d50047fffff,5
8844d50001fffff,2
8844d5c635fffff,20
8844d5c55dfffff,26
8844d5cecdfffff,19
8844d5c439fffff,8
8844d5c4edfffff,8
8844d51a43fffff,6
8844d51a0dfffff,1
8844d5c533fffff,7
8844d5ce23fffff,2
8844d51a1dfffff,2
8844d51ae3fffff,4
8844d51901fffff,4
8844d50b49fffff,12
8844d50b39fffff,2
8844d55469fffff,1
8844d550bbfffff,3
8844d55519fffff,3
8844d55505fffff,4
8844d554e9fffff,1
8844d50965fffff,1
8844d554a5fffff,2
8844d542d9fffff,1
8844d55587fffff,10
8844d55523fffff,4
8844d542cbfffff,1
8844d555b9fffff,2
8844d555b3fffff,68
8844d555a7fffff,1
8844d54741fffff,1
8844d54751fffff,13
8844d55155fffff,1
8844d55157fffff,1
8844d55a89fffff,22
8844d54201fffff,13
8844d54207fffff,3
8844d54231fffff,20
8844d54329fffff,6
8844d5581bfffff,73
8844d55897fffff,2
8844d54ae9fffff,1
8844d559d5fffff,9
8844d548e9fffff,2
8844d08559fffff,2
8844d50ebbfffff,1
8844d53a05fffff,1
8844d501adfffff,1
8844d57247fffff,1
8844d54711fffff,2
8844d545d5fffff,1
8844d54595fffff,2
8844d57639fffff,3
8844d570bbfffff,1
8844d5211bfffff,1
8844d52867fffff,1
8844d5291bfffff,2
8844d52981fffff,1
8844d528adfffff,1
8844d19427fffff,1
8844d19561fffff,1
8844d195e5fffff,1
8844d5648dfffff,1
8844d19a63fffff,1
8844d19a2dfffff,4
8844d18a21fffff,1
8844d56cb3fffff,1
8844d1d6adfffff,1
8844d18969fffff,1
8844d5489bfffff,3
8844d54c69fffff,6
8844d54f33fffff,4
8844d54d51fffff,2
8844d54d23fffff,12
8844d54debfffff,3
8844d54d3bfffff,44
8844d54de5fffff,1
8844d54db3fffff,3
8844d0b755fffff,1
8844d548b3fffff,17
8844d0b241fffff,1
8844d0b21bfffff,218
8844d0b141fffff,2
8844d0b29dfffff,1
8844d0b1c1fffff,1
8844d56a21fffff,2
8844d0a651fffff,1
8844d084a1fffff,1
8844d08591fffff,1
8844d08593fffff,2
8844d01449fffff,1
8844d01455fffff,1
8844d0ab25fffff,1
8844d0001bfffff,3
8844d000ebfffff,1
8844d0053dfffff,1
8844d569cbfffff,1
8844d5699dfffff,1
8844d1d247fffff,2
8844d1d22bfffff,1
8844d1da13fffff,1
8844d1da21fffff,1
8844d1d857fffff,2
8844d1d801fffff,1
8844d1d825fffff,1
8844d1d181fffff,3
8844d1c065fffff,1
8844d1d5e7fffff,2
8844d1d881fffff,16
8844d1d9dbfffff,1
8844d1d8b9fffff,6
8844d1c161fffff,1
8844d1ca1dfffff,5
8844d1ca39fffff,1
8844d1ca21fffff,3
8844d1ca25fffff,1
8844d1ca89fffff,1
8844d1c8c1fffff,1
8844d0ad37fffff,4
8844d03355fffff,2
8844d006b5fffff,1
8844d03105fffff,1
8844d03b31fffff,1
8844d03a97fffff,1
8844d0383dfffff,1
8844d034e7fffff,19
8844d02111fffff,1
8844d039b9fffff,1
8844d02121fffff,2
8844d02ac7fffff,4
8844d02ae5fffff,1
8844d0280bfffff,117
8844d0280dfffff,40
8844d02803fffff,70
8844d02a9bfffff,8
8844d02e5dfffff,1
8844d02f0dfffff,3
8844d02a91fffff,5
8844d028ddfffff,4
8844d028e3fffff,1
8844d028e1fffff,1
8844d02897fffff,14
8844d02d41fffff,2
8844d02d61fffff,3
8844d3925dfffff,13
8844d39247fffff,132
8844c24849fffff,3
8844d186e7fffff,1
8844d184b7fffff,1
8844d1b06bfffff,1
8844d1a2e3fffff,1
8844d1a235fffff,1
8844d1b103fffff,62
8844d1b139fffff,15
8844d1bac5fffff,4
8844d1b137fffff,2
8844d1babdfffff,1
8844d1b831fffff,1
8844d1c417fffff,1
8844d116e5fffff,2
8844d11407fffff,1
8844d1b5d3fffff,1
8844d1a645fffff,1
8844d1a2abfffff,5
8844d1a2b3fffff,1
8844d1ac03fffff,1
8844d1ad07fffff,1
8844dcd925fffff,15
8844d13735fffff,1
8844d13507fffff,1
8844d106c7fffff,8
8844d1314bfffff,1
8844d106b3fffff,1
8844d10c43fffff,1
8844d10c47fffff,3
8844d10c2dfffff,42
8844d10e87fffff,1
8844d13b09fffff,2
8844d13941fffff,2
8844d10d1bfffff,32
8844d10ca9fffff,5
8844d10d8bfffff,1
8844d130b1fffff,1
8844d13883fffff,1
8844d12253fffff,1
8844d122abfffff,1
8844d122b1fffff,1
8844d12001fffff,1
8844d13925fffff,1
8844d176edfffff,1
8844d12aebfffff,1
8844d16655fffff,2
8844d1c5c1fffff,1
8844d1c515fffff,1
8844d1cde9fffff,1
8844d152b7fffff,1
8844d150edfffff,1
8844d15033fffff,1
8844d150c3fffff,21
8844d11831fffff,18
8844d119c3fffff,2
8844d14441fffff,1
8844d1440dfffff,1
8844d14529fffff,2
8844c0980dfffff,1
8844c0210dfffff,1
8844c02f29fffff,2
8844c03b39fffff,3
8844c03b2dfffff,9
8844c22b31fffff,42
8844c274d3fffff,8
8844c27487fffff,28
8844c2759bfffff,47
8844c275b9fffff,32
8844c2674bfffff,2
8844c22b33fffff,54
8844d5c553fffff,6
8844d5c503fffff,22
8844d14349fffff,1
8844d15a21fffff,2
8844d15b19fffff,3
8844d15b13fffff,2
8844d02ce9fffff,2
8844d02d05fffff,3
8844d02d21fffff,1
8844d39745fffff,1
8844d390d5fffff,1
8844d39509fffff,1
8844d15899fffff,1
8844d14f63fffff,2
8844d14a83fffff,9
8844d1481bfffff,2
8844d149d7fffff,1
8844d386bbfffff,1
8844d17301fffff,1
8844d1774dfffff,30
8844d172bbfffff,1
8844d144a1fffff,2
8844d144bdfffff,1
8844d17b2bfffff,1
8844d162d9fffff,10
8844d16615fffff,1
8844d178a7fffff,1
8844d14c6dfffff,1
8844d14d29fffff,1
8844d14ca1fffff,5
8844d3b265fffff,4
8844d3b0e7fffff,2
8844d3b0bdfffff,2
8844d3bab1fffff,2
8844d3a327fffff,1
8844d3b6a7fffff,1
8844d3b4bdfffff,1
8844d3b5e5fffff,15
8844d3b533fffff,1
8844d3a1c5fffff,2
8844d3a725fffff,1
8844d3a0a1fffff,2
8844d3a51dfffff,1
8844d3ae6bfffff,6
8844d3af57fffff,4
8844d3ae07fffff,1
8844d00187fffff,3
8844d000b1fffff,1
8844d000b7fffff,4
8844d00d5dfffff,2
8844d00d43fffff,2
8844d00d6bfffff,1
8844d00d05fffff,1
8844d07265fffff,4
8844d00c37fffff,40
8844d00cd3fffff,1
8844d00ca1fffff,2
8844d00d3bfffff,1
8844d00d21fffff,5
8844d072e1fffff,4
8844d00d8bfffff,1
8844d03921fffff,5
8844d07453fffff,8
8844d06165fffff,18
8844d07481fffff,9
8844d07499fffff,15
8844d02b25fffff,1
8844d02861fffff,30
8844d0295dfffff,1
8844d02867fffff,5
8844d0291dfffff,2
8844d02921fffff,1
8844d06607fffff,11
8844d0663bfffff,52
8844d0666dfffff,5
8844d06753fffff,20
8844d0283dfffff,10
8844d029cdfffff,2
8844d0298bfffff,2
8844d02931fffff,6
8844d066c9fffff,1
8844d066cdfffff,8
8844d029a1fffff,13
8844d029a5fffff,18
8844d066d1fffff,6
8844d39261fffff,36
8844d029b7fffff,2
8844d3935bfffff,42
8844d39353fffff,29
8844d3936dfffff,2
8844d06617fffff,18
8844d06631fffff,1
8844d066a1fffff,68
8844d064c1fffff,15
8844d06417fffff,1
8844d060c9fffff,17
8844d06747fffff,1
8844d06133fffff,2
8844d06ad3fffff,2
8844d06507fffff,1
8844d0652bfffff,1
8844d06531fffff,1
8844d06f19fffff,2
8844d07817fffff,26
8844d06ac7fffff,5
8844d06989fffff,1
8844d06d37fffff,1
8844d3da15fffff,1
8844d39311fffff,1
8844d39069fffff,2
8844d3906bfffff,8
8844d3915dfffff,1
8844d39001fffff,7
8844d392a7fffff,1
8844d391e9fffff,7
8844d38365fffff,6
8844d38323fffff,7
8844d38325fffff,10
8844d399bdfffff,1
8844d38101fffff,2
8844d38857fffff,3
8844d3891dfffff,2
8844d388d5fffff,3
8844d31217fffff,2
8844d31367fffff,1
8844d3d4a5fffff,1
8844d3c005fffff,1
8844d3d843fffff,1
8844d3d9e9fffff,1
8844d3d93bfffff,1
8844d3c027fffff,1
8844d3c119fffff,1
8844d3cec3fffff,1
8844d350cbfffff,1
8844d385b5fffff,1
8844d3aa1dfffff,1
8844d3ad01fffff,1
8844d31591fffff,1
8844d31583fffff,2
8844d31587fffff,2
8844d301d3fffff,1
8844d30e1dfffff,59
8844d30e05fffff,3
8844d30ec9fffff,1
8844d30e15fffff,9
8844d30ee5fffff,9
8844d30c53fffff,2
8844d30ea7fffff,1
8844d3196bfffff,1
8844d30b59fffff,1
8844d3562bfffff,1
8844d3563dfffff,1
8844d35631fffff,4
8844d35533fffff,2
8844d30aa1fffff,1
8844d30889fffff,1
8844d3723bfffff,1
8844d34463fffff,1
8844d23693fffff,1
8844d35a27fffff,4
8844d35a35fffff,4
8844d35a37fffff,1
8844d35845fffff,107
8844d3585dfffff,34
8844d350e3fffff,1
8844d35ad7fffff,2
8844d34a49fffff,1
8844d34153fffff,4
8844d3413bfffff,1
882ad36847fffff,4
882ad36849fffff,1
8844d34835fffff,1
8844d340b7fffff,2
8844d34f15fffff,3
8844d34e95fffff,1
8844d34cc1fffff,1
8844d37865fffff,1
882ad348a1fffff,1
882ad34ec3fffff,1
882ad3780bfffff,1
882ad37843fffff,1
882ad37a27fffff,28
882ad37b57fffff,4
882ad37a1dfffff,70
